filename,smiles
90995816.png,COC1=C(C=C(C=C1)CS(=O)[O-])NC(=O)CCl
15369112.png,C1COCCOC2=CC(=C(C=C2OCCOCCO1)Br)Br.[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Nd+3]
68992.png,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O
41625705.png,C1=CC=C(C=C1)NC2=NC3=C(S2)C=C(S3)C(=O)OCC4=NC(=NC(=N4)N)N
80325665.png,CC1=C(SC(=N1)CN2CCCN(CC2)CCCl)C
58424567.png,CC1=C(C=C(C=C1)C#N)C2=CC3=C(C=C2)OC(CC34N=C(N(O4)C)N)C(CCO)C=C(C)C
16168820.png,CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C3CCC(=O)N3
67893555.png,CC(NCC(=O)NC1=CC=C(C=C1)OC)(OCC=C)OCC=C
75827598.png,C1C2C(N3C(=NC=N3)N=C2C4=C(O1)C=CC(=C4)Cl)C5=CC=C(C=C5)F
33974244.png,C1CC1NC2=NC(=NC=C2[N+](=O)[O-])OC3=CC4=C(C=C3)C(=CC(=O)O4)C5=CC=CC=C5
58865779.png,C1CCN(CC1)C2=NC(=NC(=N2)NC3=CC(=C(C=C3)C(=O)NC4=CC(=C(C=C4)F)Cl)O)N5CCCCC5
38767234.png,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NNC(=O)C3=CC(=C(C=C3)Br)S(=O)(=O)N
84782857.png,CN1CCC(C(C1)O)(CC2CC2)C(=O)O
9475480.png,CC(C)NC(=O)CN(C)C(=O)/C=C/C1=CC2=C(C=C1)OCO2
44407465.png,C[C@]12CCC3C(C1C[C@@H]([C@@H]2O)CC4=CC=C(C=C4)N(C)C)CCC5=C3C=CC(=C5)O
66994976.png,CCC1=C(C(=CC=C1)CC)C2=NC(=CC(=C2C)OC)CN(CC3=CC=CC=C3)CC4=CC=CC=C4
45843728.png,CC(=O)N1CC(OC2=CC=CC=C21)C(=O)OCCCN3C4=CC=CC=C4NC3=O
76085626.png,CCSC1=NOC(C1)CNC(=O)C(C(C)O)NC(=O)OCC2=CC=CC=C2
51774233.png,CCCCNC(=O)[C@@H]([C@H](C)C1=CC=CC=C1)N(C)C(=O)C2=C(C=CC(=C2)[N+](=O)[O-])O
32058586.png,C1C[C@H](N(C1)C(=O)C2=C(C=CC(=C2)Cl)Cl)C(=O)NC3=CC=CC(=C3)C4=NN=CO4
91772965.png,COC1=CNC(=CC1=O)C(=O)N[C@@H]2COCC[C@@H]2OCC3=CSC=N3
54017481.png,CC(=O)C(C1=C(C=C(C=C1)C(=O)O)OC)C2=CNC3=C2C=C(C=C3)N
36236172.png,CC1=CC(=NC(=N1)NNC(=O)[C@H](CCSC)NS(=O)(=O)C2=CC=CC=C2F)C
42202250.png,C1CCN(C1)C2=NN=C(N2C3CC3)SCC(=O)N4CCN(CC4)C5=CC=CC=[NH+]5
65362781.png,C1=CC(=C(C(=C1)Cl)CC(C2=NC=NN2)N)F
47072631.png,CCOC(=O)CN(CC1=CC=C(C=C1)Cl)C(=O)C2=CC(=NC=C2)N(C)C
18601027.png,CC1=CC=C(C=C1)S(=O)(=O)OCC[C@@]2(CCC[C@H]2OC3CCCCO3)COCC4=CC=CC=C4
81911599.png,CCNC1=NC2=C(C=NN2)C(=N1)N3CCCCC3C
40383815.png,CC1=C(SC(=C1)NC(=O)C2CC2)C(=O)NC3=CC4=C(C=C3)OC(=N4)C(C)(C)C
38523790.png,C[C@H](C1=CC(=CC=C1)NC(=O)C)NC(=O)CCC2=NC(=NO2)C3=CC=NC=C3
80540375.png,CC(CCNS(=O)(=O)C1=CC=C(C=C1)OC)C(=O)O
50857356.png,CCOCCN1C(=O)/C(=C\C2=CN(C(=C2)C)C3=CC=CC=C3)/SC1=NC4=CC=CC=C4
12188480.png,COC1=CC=C(C=C1)C(C(=O)O)NC2=NNN=N2
92592282.png,CCNC(=O)[C@@]1(CCN(C1)C(=O)CC2CCCC2)CC3=CC=C(C=C3)C4=CN=CC=C4
59982350.png,C1=CC(=C(C=C1C(F)(F)F)OC2=CC(=C(C=C2)NS(=O)(=O)C3=CC(=C(C(=C3)Cl)OC4=C(C=C(C=C4)[N+](=O)[O-])Cl)Cl)F)Cl
22071988.png,CCN(C(=O)C1=CC2=CC=CC=C2N1)C(=N)N
48068671.png,CCCCOC1=CC=CC(=C1)NCC2=CC(=O)N3C=C(C=CC3=N2)C
96385671.png,C1COC2(CCOCC2)C[C@@H]1NCC3=NN=C(O3)C4=CC=CC=C4
26019953.png,CC(C)C1=CC=C(C=C1)/C=C/C(=O)NC(=S)NC2=CC(=O)C(=C3NC4=C(O3)C=CC(=C4)Cl)C=C2
78144935.png,B1(OC2CC3CC(C3(C)C)C2(O1)C)C(CC4=CC=C(C=C4)OC(F)(F)F)CNC(=O)C(CCCCN)N.Cl.Cl
96567355.png,CC(C)[C@@H](C(=O)NCCC1=NC2=C(N1)C=C(C=C2)F)N3CCCC3=O
51558525.png,COC1=C(C=CC(=C1)C2=C([N+]3=CC=CC=C3N2)N=CC4=CC=C(O4)C5=CC(=C(C=C5)Cl)[N+](=O)[O-])O
20711929.png,CN1CC2CC3=CC(=CC=C3)OC4=CC=CC(=C4)CN5C=NC=C5CN2CC1=O
87158893.png,CCCC1=CC=CC2=CC3=C(C4=CC5=C(C=C4C=C3C=C21)C(C(=C(C5(C)CCC)C(=O)O)C(=O)O)(C)CCC)CCC
40891770.png,CN1C2=C(C=C(C=C2)F)SC1=NS(=O)(=O)C3=CC=C(C=C3)OC
39087547.png,CC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=NC=C3
87265927.png,C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F)C(C(F)(F)F)(F)F
70934691.png,CCC(C)(CC(=O)OCC(C)(F)F)C(=O)OC12CC3CC(C1)CC(C3)(C2)O
28078906.png,COC1=CC(=C(C=C1)C2=C(C=NN2)C[NH+]3CCC(CC3)[C@@H](C4=CC=CC=N4)O)F
25004540.png,COC1=CC=CC(=C1)C(=O)/C(=C(/C2=CC3=NSN=C3C=C2)\C(=O)O)/CC4=CC(=C(C(=C4)OC)OC5CCCC5)O
74907931.png,CCC1=CC=C(C=C1)OCC2C3=CC(=C(C=C3CCN2C(=O)C=CC4=CC(=C(C=C4)OC)OC)OC)OC
60744142.png,COCC1=CC=CC=C1CNCCCSC
8511069.png,CC1=CC(=NC(=C1C(=O)OCC2=CC(=CC3=C2OCOC3)[N+](=O)[O-])Cl)C
48436471.png,CC(C(=O)OCC(=O)NC1=CC=CC=C1OC2=CC=CC=C2)OCC3CC3
73618169.png,C1CCC(CC1)N2C(=O)C(=CC3=CC=C(O3)CN4C=CC(=N4)[N+](=O)[O-])NC2=S
93434298.png,C1C[C@H](CN(C1)S(=O)(=O)NCC2=CC=C(S2)Br)C(=O)O
79342772.png,CCC1C(=O)NCCN1C2=C(C=C3C(=C2)NC(=O)C3=O)Cl
69031584.png,CC(C)(C)C1=CC=C(C=C1)N2CC3=C(C2=O)C(=CC=C3)C=CC4=CC=CC=N4
20212919.png,CC1CC2(N1C2(C)C)C
26988465.png,CC1=CC=C(C=C1)C2=NC(=CS2)COC(=O)C3=CC(=CN3C)S(=O)(=O)N4CCCC4
98206989.png,CC1=CC(=C2C(=C1)[C@]3([C@@H]4[C@@H]([C@@H]5N3CCC5)C(=O)N(C4=O)C6=CC(=CC=C6)Cl)C(=O)N2)C
52739239.png,C[C@H]1CCCN(C1)C[C@@H](C)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3OC
51999872.png,CN1C(=CC(=N1)C(=O)NCCC2=CC=CC=C2F)NC(=O)C3CCCCC3
64471694.png,C1CCC(C1)N(CC#N)C(=O)C2=C(C=CC(=C2)F)Br
50207278.png,CCC(=O)NC1=C(C=CC(=C1)NC(=O)C2CCN(CC2)C(C)C(=O)NC3=C(C=C(C=C3)C(=O)NCC4=CC=C(C=C4)F)C)Cl
76887958.png,CC1=CC(=CC(=C1C)NC(=O)C(CCSC)N)S(=O)(=O)N
14750470.png,C1=CC=C(C(=C1)[N+](=O)[O-])S(=O)(=O)NC(=O)N2C3=NC=CC(=C3C=N2)Cl
58867136.png,CN(C)C1CCN(C1)C2=CC=C(C=C2)NC(=O)C3=CSC(=N3)C4=CC=C(C=C4)OC(F)(F)F
76127485.png,C1=CC(=CC=C1NC(CO)C(=O)O)O
88950032.png,CC1=C2C(=C(/C(=C/3\C=CC(=O)C=C3F)/N=C2NN1)C#N)C4=CC=C(O4)N5CCC(C5)N(C)C
16273780.png,C1CN(CCC1CC2=CC=CC=C2)C(=O)COC(=O)CN3C(=O)C4=CC=CC=C4C(=O)N3
2292238.png,COCCNC(=S)NC1=CC=CC=C1Cl
91762936.png,CC1=C(C=C(C=C1)C(=O)N[C@@H]2CCOC[C@H]2OC3=CC=C(C=C3)C#N)Cl
45779473.png,CCC1=CC=C(C=C1)CN(C)C(=O)COC(=O)C2=CC=CC=C2N(C)S(=O)(=O)C
45878096.png,CC1=C(SC(=N1)NC(=O)C2CCCN2C(=O)C3=CC(=C(C=C3)Cl)Cl)C
47253671.png,CC1=CC(=C(C=C1)NC(=O)NCC2=CC(=CS2)Br)Br
24813546.png,C=NC1=NNC2=C1C(=CC(=C2C#N)C(F)(F)F)C3=CC=CC=C3
26257760.png,CCCCNC(=S)NNC(=O)CCC1=NC(=NO1)C2=CC=C(C=C2)Cl
83308906.png,CCCC1=CC=C(C=C1)CNC(=O)C(CCN)O
73471989.png,CC(=CC(=O)C)[O-].C(=O)([O-])[O-].[Cr+2]
43729815.png,C1CN2CCC1C(C2)NC3=CC=CC=C3OCCC(=O)N
34502891.png,CC1=CC(=CC(=C1)NC(=C(C(=O)C2=C(C3=CC=CC=C3S2)C)[N+]4=CC=CC(=C4)CO)S)C
60570918.png,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)NC(=O)CCC3=CC(=CC=C3)F
34798395.png,C[C@@H](C(=O)NNC(=O)C1=CC=CC=C1)[NH+]2CCC(CC2)NC(=O)C3=CC=C(C=C3)F
83271778.png,CN(C)CC1=CC(=C(C=C1S(=O)(=O)N)OC)OC
89739177.png,CCC1=C(C=CC(=C1)CC#N)N
79357869.png,CC1(C(C1(C)C)NCC2=C(C=C(C=C2)F)Cl)C
52751775.png,COC1=C(C=C(C(=C1)NS(=O)(=O)C2=CC=CC=C2Br)C(=O)O)OC(F)F
41348037.png,CN(C)CCCN(C1=NC2=CC(=C(C=C2S1)OC)OC)C(=O)C3=CC=C(O3)[N+](=O)[O-]
61024707.png,CC1=C(C=C(O1)CNC(=O)C2=CC=C(C=C2)F)C(=O)O
1847262.png,C1=CC=C2C(=C1)C(=O)C3=C(O2)C(=O)N([C@H]3C4=CC(=CC=C4)O)CC5=CC=NC=C5
94553112.png,C1CC1[C@H](C(=O)O)NC(=O)C2=CC(=CC=C2)Cl
51855245.png,CC[C@H](C)C1=CC=C(C=C1)[C@H](C)NC(=O)C2=CC(=NC3=NC=NN23)C4=CC(=CC=C4)[N+](=O)[O-]
54064752.png,CC1(C(=O)N(C(=O)N(C1=O)CC2=CC=CC=C2)CCCCl)C
23156741.png,C1=CC=C(C=C1)C2=CC3=C(C=C(C=C3)NC(=O)CN)C(=O)N2.C(=O)(C(F)(F)F)O
36700954.png,C[C@H](C(=O)NC[C@@H](C1=CC(=CC=C1)OC)N2CCCC2)NC(=O)/C=C/C3=CC=CC=C3
42290919.png,C[C@@H](C1=NOC=C1)[NH+](C)CC2=CN=C(N2CCOC)S(=O)(=O)CCC(C)C
43911564.png,CCC(C1=CC=CC=C1)NC(=O)COC2=CC=CC=C2C(C)(C)C
97468374.png,CCOC[C@H]1CN(CC2=C1N(N=C2)C)C(=O)C3=NC=NC=C3
55091909.png,CC(C)CNCC1CCCN1CC2CCOCC2
41662494.png,CN1C(=O)C2=C(C1=O)C=C(C=C2)NC(=O)[C@@H]3CCCCN3S(=O)(=O)C4=CC=CS4
27168274.png,CCC1=CC=C(C=C1)OCC(=O)NNC(=O)C2=CN=CN2C3=CC=C(C=C3)F
75409118.png,CCOC1=C(C=CC(=C1)/C=C(/C#N)\C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])O)OC
12027867.png,C1=CC=C(C=C1)C2C(NC3=CC=CC=C3S2)C4=CC(=O)C5=C(O4)C6=CC=CC=C6S5
89867193.png,CO[Si](C1=C(C=CC(=C1)OC2CCCCO2)OC3CCCCO3)(OC)OC
72206212.png,C1[C@H]2CC(=C(C(=O)N2C[C@@H]1O)C3=CC=CC=C3)C4=CC=CO4
28040161.png,C[C@@H](C(=O)NC1=CC(=CC=C1)S(=O)(=O)N2CCCCC2)SC3=NNC(=O)N3C4CC4
10125563.png,C1=CC(=C(C=C1NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O)O
75294092.png,CCC(=O)N1CCC2=C(C1)SC3=NC=NC(=C23)NC(CO)C4=CC=CC=C4
77200495.png,CCC1=NOC=C1N2C3(CCN(C(C3)C)CC4=CC(=C(C=C4)O)OC(C)C)CN(S2(=O)=O)C
21660991.png,CCCCCCC(C(C#N)C#N)C(=O)O
2605073.png,CCC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)C4=C(C=C(C=C4)OC)OC
88746817.png,CC1=CC=C(C=C1)S(=O)(=O)OCC(C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(C(CC(C5)O)O)C)C
54348987.png,CCCOCOCO
65785628.png,CC1=C(C=CC=C1S(=O)(=O)NC(C)(C)CC(C)(C)C)CN
6068898.png,C/C(=N/NC(=O)C1=CC=C(C=C1)F)/C2=CC=C(C=C2)N3CCOCC3
3720673.png,C1COC(CN1C(=O)C=CC2=CC=CC=N2)COC3=C(N=CC=C3)Cl
67162709.png,CC1=C(C=C(C=C1N2CCN(CC2)C3=NC=NC4=NNC(=C43)Br)CC[Si](C)(C)C)NCCN5CCCC5
7005659.png,CC/C=C/1\[C@@H]([C@H](N2C(=N1)N=CN2)C3=CC=C(C=C3)SC)C(=O)OCC
73016098.png,CC[Si](CC)(CC)OC1C=C(C2C=CC1O2)C#CC3=CC=CC=C3
49472205.png,CCCCNC(=O)C1CCCN(C1)C(=O)NCCC2=CC3=C(C=C2)OCCO3
74230539.png,CC12CC3CC(C1)(CC(C3)(C2)OCCNC(=O)C4=CC(=O)C(=CN4)OC)C
77362254.png,CC(C)C1=CC(=C(C=C1)OC)CNC2CCCCCC2C(C3=CC=CC=C3)N4CC=CC=C4
27737099.png,C[C@H](C(=O)N[C@H]1CCCC2=CC=CC=C12)OC(=O)/C=C/C3=CC4=C(C=C3[N+](=O)[O-])OCO4
31007371.png,C#CCNS(=O)(=O)C1=CC=C(C=C1)C(=O)N2CCC[C@H](C2)C(=O)N3CCOCC3
51085786.png,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CC(=NC=C3)N4C=CN=C4
36175209.png,CC1=C(SC2=C1C(=NC=N2)SC3=NC4=CC=CC=C4C(=O)N3CCCN5CCOCC5)C
14983654.png,CCC1=NC(=S)NC(=C1C#N)C
49886566.png,COC1=CC(=C(C=C1CC(=O)OC)Br)OC
21445851.png,C1CC1CCCC2=C(C=CC(=C2CCCC3CC3)C(=O)O)C4=CC=C(C=C4)C(=O)O
45490595.png,CC(=O)C1=CN(C2=CC=CC=C21)CC(=O)N[C@@H](CCSC)C(=O)O
9674835.png,CCN(CC)C1=CC=C(C=C1)/C=N/NC(=O)C(CCCCNC(=O)C2=CC=CC=C2)N(CC)CC
41411123.png,CCCC1=CN=C2C(=C1S[C@H](CC)C(=O)O)C(=O)N(C(=O)N2C)C
55163888.png,CC1(CCCN1C2=C(C=C(C=C2)Cl)C(=O)O)C
99636395.png,CONC(=O)C(=O)NC1=CC=CC=C1CC(F)(F)F
42960642.png,C1CC1C(C2=CC=CC=C2)NC(=O)CCCC3=NC=C(O3)C4=CC=CC=C4
86058618.png,CCCCCCCCC=CCCCCCCCCCCCC(=O)OCCCCCCCCCCC=CCCCCCCCC
1040281.png,C\1CSC2=CC=CC=C2C(=O)/C1=C\C3=CC=CC=C3
4410176.png,CC1=C(C=CC(=C1)OC)NC(=S)N(CC2=CC=NC=C2)C3CC3
89212786.png,COC1=CC=C(C=C1)NC2=NC=NC(=C2)NCOC=O
55773000.png,CCCCS(=O)(=O)N1CCC(CC1)C(=O)NC2(CCC2)C3=CC=CC=C3
99627394.png,COC1=C(C=C(C=C1)NC(=O)[C@@H](C#N)C(=O)CCC2=CC=C(C=C2)F)OC
79680668.png,C1CCN(CC1)C(=O)CN2CCOC(C2)C(=S)N
17979937.png,C1=CC=C(C(=C1)C2=C(N=CC=C2)C(=O)N)OC3=CC=C(C=C3)C(F)(F)F
70695991.png,CC1=C(C(NC(=S)N1)C2=CN(N=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C(=O)NC5=CC=C(C=C5)OC
38738157.png,CCNC(=O)COC(=O)C1=C(N(N=C1)C2=CC=CC=C2C)C3CC3
33458651.png,CC1=C(C=C(C=C1)C(=O)NCC2CC2)NC(=O)C3=CC4=C(C=C3)OCCO4
7239014.png,CC1=CC=C(C=C1)CN(CC(C)C)CC(=O)N2CCS[C@@H]2C3=CC=CC=C3Cl
38582086.png,CC(=O)N(C)CC1=CC(=CC=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCNC(=O)C3
47144038.png,COC1=NC=C(C=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-]
7321239.png,C[C@@H](CC(=O)NC1=CC=C(C=C1)OCCC2=CC=CC=C2)CC(=O)[O-]
98967683.png,CCOC(=O)CCN(CC1=CN=CC=C1)C(=O)[C@H]2CC(=O)N(C2)C3=CC=CC=C3
63780681.png,CCC1N(C(CS1)C(=O)O)C(=O)NCCCN(CC)CC
67719551.png,CC(C)[C@@H](C(=O)NC(C)C1CC2=CC=CC=C2O1)NC(=O)OC(C)(C)C
24678857.png,CC1=C(C=C(C=C1)S(=O)(=O)NC2CC2)C(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5N4
72533814.png,CC(C)CN(C)C(C)CC1CC(C(CN1)OCC2=CC3=C(C=C2)OCCN3CCCOC)C4=CC=C(C=C4)OC
47086801.png,COC1=C(C=C(C=C1)C(=O)NCC2=CC=C(C=C2)CN3C=NC4=CC=CC=C43)OC(F)F
89922319.png,CCNC1=NC(=NN2C1=NC=C2C#N)NC3=C(C(=CC(=C3)C#N)N4CCC(C(C4)O)NC(=O)O)Cl
53323827.png,CC(C)NC(=O)CC1C[C@H]2[C@@H]3CCC4=C([C@H]3CC[C@@]2(C1=O)C)C=CC(=C4)O
30666005.png,CCN(CC1=CC(=C(C=C1)OCC)OC)C(=O)/C=C/C2=CC(=C(C=C2)OC)OCC
68755472.png,CCCCCCCCOC1=CC(=C(C=C1C#CC(C)(C)O)OCCCCCCCC)C#CC(C)(C)O
32386750.png,C1=CSC2=C1C(=O)N(C=N2)CC(=O)OCC(=O)NC3=C(C=C(C=N3)C(F)(F)F)Cl
14760897.png,CCCCC(CC1CCCC=[N+]1[O-])O
75524034.png,CC(C)(C)N1C(=O)N(C=N1)CC2=NC(=NO2)C3CC3
81542855.png,CC1=CC=CC(=O)N1CC(=O)NCC#C
20227750.png,C1CCN(C1)CCCNS(=O)(=O)C2=CC=C(C=C2)C(=O)O.[Cl-]
15123067.png,CC(=C)C/C=C/O[Si](C)(C)C(C)(C)C
78557077.png,CC(C(=O)NC1=CC=C(C=C1)NC(=O)C)OC(=O)C2=CC(=C(C=C2)Cl)Cl
67497705.png,CC1(O[C@@H]2[C@H]([C@H](O[C@@]2(O1)C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)[C@@H](CO)O)OCC6=CC=CC=C6)C
98819104.png,CC1=CN=C(N=C1)N2CCOC[C@]3(C2)C[C@H](CO3)CNC4=NC=CN=C4
41931911.png,C[C@H](C(=O)C1=CC=C(C=C1)NC(=O)C)OC(=O)C2=CC=CC3=CC=CC=C32
43071537.png,CC(C)C1=NN=C(O1)NC(=O)CSC2=NC3=C(N2C4=CC=CC=C4OC)C=CC(=C3)[N+](=O)[O-]
25520269.png,C[C@@H]1C[C@@H]1C2=CC=C(O2)C[NH+](C)C[C@H](CO[C@@H]3CCCC4=CC=CC=C34)O
41025486.png,CC1=CC(=C(C=C1)OC)N2C[C@@H](CC2=O)C(=O)NC3=CC=C(C=C3)OC
49016899.png,CN(C)C(CNC(=O)CSCC1=NOC(=C1)C2=CC=CS2)C3=CC(=CC=C3)F
39739019.png,C[C@@H](C(=O)NC1=NC(=CS1)C2=CC=C(C=C2)NC(=O)C(C)(C)C)OC3=CC=C(C=C3)C(=O)C
71955302.png,COCCNC(=O)C1COC2(N1C(=O)C3=CC=C(C=C3)OC)CCN(CC2)C(=O)CC4=CC=CC=C4
89787528.png,CCN\1C2=C(C3=C(C=C2)C(=CC(=C3)S(=O)(=O)O)S(=O)(=O)O)C(/C1=C\C=C\C4=[N+](C5=C(C4(C)CCOCCOCCOCCOCCOCCOC)C6=C(C=C5)C(=CC(=C6)S(=O)(=O)O)S(=O)(=O)O)CCCCCC(=O)O)(C)CCOCCOCCOCCOCCOCCOC
36451547.png,C1CC1N(CC2=CC=C(C=C2)C(=O)N)C(=O)C3=CC=C(O3)C4=CC(=CC=C4)C(F)(F)F
61617065.png,CCC(C(C1=CC=C(C=C1)F)N2CCCC(C2)OCC)N
51277104.png,CC(C1=CC=C(C=C1)S(=O)(=O)C)NC(=O)CCSC2=CC=C(C=C2)OC
1235514.png,COC1=CC(=C(C=C1)OC)/C=C\2/C(=O)N=C(S2)NC3=CC=CC(=C3)C(=O)O
12018521.png,CCCN(C1=CC=CC=C1)C2=C(OC(CC2=O)(CCC3=CC=CC=C3)C(C)C)O
55961272.png,CCC1=C(C2=CC=CC=C2O1)/C=C/C(=O)NCCS(=O)(=O)N3CCN(CC3)C4=CC=CC=N4
22203176.png,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NCC3=CC=CC=C3F
12979277.png,C1=CC(=CC=C1C(CC(=O)NC2=NC=NN2)NC3=NC=NN3)[N+](=O)[O-]
79329628.png,CCCNCC(=CC1=CC(=C(C=C1)OCC=C)OC)CC
1173233.png,CC[C@@H]1CCCCN1C(=O)CSC2=NN=C3N2C4=C(C=C(C=C4C=C3C)C)C
2047781.png,CCOC1=CC=C(C=C1)N2C(=NN=C2SCC3=C(C=CC(=C3)C)C)C4=CC=CO4
40366325.png,C[C@H]1CCCCN1S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC=CC=C3CN(C)C(=O)C
26818124.png,CC1=C(N=C(O1)C2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C[C@H]5CCCO5
75637021.png,C1=CC=C2C(=C1)C(=CN2)CCN3C(C(=C(C4=CC=C(C=C4)F)[O-])C(=O)C3=O)C5=CC=CC=N5
30203016.png,C[C@@H](C1=CC(=C(C=C1)OC)F)NC(=O)[C@H]2CCCCN2S(=O)(=O)C3=CC=C(C=C3)C(=O)C
40980520.png,CCOC1=CC=C(C=C1)NC(=O)[C@H]2[C@@H](NN3C(=NN=C3S2)C4=CC=CC=C4)C5=CC=CC=C5
89369980.png,C1CSCC2=C1N(N=C2C(F)(F)F)CC(=O)N[C@@H](CC3=CC(=CC(=C3)F)F)C4=C(C=CC=N4)C5=CC(=C(C=C5)F)C(=O)N
50767616.png,CC1(C2=C(C=CC(=C2)S(=O)(=O)N3CCCCC3)N(C1=O)CC(=O)NC4=CC(=C(C=C4)F)Cl)C
91468196.png,CC(C)COC(=O)NCC12C=CC(O1)C3=C(N(C(=C23)O)C4=CC=C(C=C4)Cl)O
11832725.png,C=CC\1CNC(=O)/C1=C(/C2=CC=CC=C2)\Br
37461568.png,CC(C)N(C)C(=O)C1CC[NH+](CC1)CCC(=O)NC2=C(C=CS2)C(=O)N
36882650.png,C1CCC(C1)CC(=O)N2CC[NH+](CC2)CC(=O)NC3=CC(=C(C=C3Cl)Cl)Cl
48520100.png,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OCC)NC(=O)CC(C)C2CC2
58327319.png,CC1=C(C=CN=C1C)C2=CC=C(C=C2)C[C@@H](C(=O)O)NC(=O)[C@@H]3CC4=CC5=C(C=C4CN3C(=O)C6=C(OC(=N6)C)C)O[C@H](CO5)C7=CC=C(C=C7)OCC8CCCC8
81344407.png,CCOC(=O)[C@@H]1CCCN(C1)C(=O)CC2=CN=CC=C2
30772968.png,C1=CC(=CC=C1OC2=NC=C(C=C2)C(F)(F)F)S(=O)(=O)NNC(=O)C3=CN=C(C=C3)C(F)(F)F
43487557.png,CCCC(C1=C(C=C2C(=C1)CC(=O)N2)Cl)NC
95574294.png,CC(C)C1=CC=C(C=C1)C2=NC(=CS2)CSC3=NN=C(N3C)[C@@H]4CCS(=O)(=O)C4
93099253.png,CC(C)[C@@](C)(CC(=O)NCC(=O)NC)C(=O)O
42988481.png,CC1=CC(=CC=C1)COC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3CCS(=O)(=O)C3
98663208.png,COC1=C(C=C(C=C1)NC(=O)/C(=C/2\C3=CC=CC=C3NC2=O)/O)Cl
96375230.png,COC1=CC(=C(C=C1)OC)[C@H]2CCN(C2)C(=O)CCN3C=CC=N3
89971612.png,CC1=NC2=CC(=NN2C(=C1[C@@H](C(=O)OC)OC(C)(C)C)N3CCC(CC3)(C)OCC=C)C4=CC(=C(C=C4)F)C5=C(C=CC=C5F)OC(C)CC=C
62248141.png,CC1=CC(=CC(=C1)NC(=O)C2=NC=CC(=C2)NN)C
28754426.png,CC1=CC(=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CN)C
94375793.png,CC(C)C1=NOC(=C1)NC(=O)CN2CCCC[C@@H]2CNC(=O)OC(C)(C)C
32423678.png,C[C@H](C1=CC=CC=C1OC)N(C)C(=O)CCCN2C(=O)/C(=C\C3=CC=CS3)/SC2=S
67203190.png,C1CC2=C(NN=C2C3=NC(=NC=C31)N)C(=O)O
84144431.png,CCC1=CC=C(C=C1)N2CCOC(C2=O)CN
88892993.png,CC(=O)OC1C(C(OC(C1OC(=O)C)S)C2=CC(=C(C=C2)I)CC3=CC=C(C=C3)O)OC(=O)C
97408320.png,C1CC(=O)N(C1)C[C@H]2CN(CC3=NC=CN3C2)C(=O)C4=CC=NC=C4
32026466.png,CC(C)[C@H](C1=CC=C(C=C1)OC)NC(=O)CN2C=C(C=C(C2=O)Cl)C(F)(F)F
14568444.png,CCCCCCCCCCC(C)C1=CC(=C(C=C1)CC)S(=O)(=O)[O-].[Na+]
45334962.png,C1COCCN1C2=CC(=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)CCC(=O)O)N4CCOCC4
13432590.png,CC1=CC=C(C=C1)C(=O)C2=C(NC3=C(S2)C=C(C=C3)F)C
80361984.png,CN(C)C(=O)CCNC(=O)C1=NNN=N1
39928066.png,C[C@@H](C1=CC(=C(C=C1)F)F)NC(=O)C2=CN(N=N2)C3=CC=CC=C3C(F)(F)F
79298218.png,CC(C)C(C1CCOC(C1)(C)C)Cl
